id,fold,sample,veh_value,exposure,veh_age,agecat,max_power,driving_history_score,e_bill,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0,gender_f,gender_m,time_of_week_driven_weekday,time_of_week_driven_weekend,area_a,area_b,area_c,area_d,area_e,area_f,marital_status_m,marital_status_s,engine_type_dissel,engine_type_electric,engine_type_hybrid,engine_type_petrol,time_driven_12am6am,time_driven_12pm6pm,time_driven_6am12pm,time_driven_6pm12am,veh_color_black,veh_color_blue,veh_color_brown,veh_color_gray,veh_color_green,veh_color_red,veh_color_silver,veh_color_white,veh_color_yellow,veh_body_bus,veh_body_convt,veh_body_coupe,veh_body_hdtop,veh_body_mcara,veh_body_mibus,veh_body_panvn,veh_body_rdstr,veh_body_sedan,veh_body_stnwg,veh_body_suv,veh_body_truck,veh_body_ute
1,2,1|bld,5.800000000000001,0.362190934,2,1,161,73.0,0,6,646.516468959908,0.0,1,1,2023.198184,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3332,1,1|bld,5.7700000000000005,0.147621752,2,2,119,115.0,0,12,661.1430588645728,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3333,3,1|bld,6.46,0.039308015,4,5,172,98.0,0,6,650.8760919112806,0.0,0,0,0.0,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3334,4,2|val,4.25,0.10409522,1,6,108,86.0,1,6,649.0222324307791,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3335,2,1|bld,2.13,0.790020707,1,4,114,88.0,1,12,640.017694449811,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
3336,3,1|bld,6.07,0.198070874,4,2,174,96.0,1,6,652.9012759078018,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3337,3,1|bld,2.62,0.228996635,2,3,119,86.0,1,6,642.6729162733557,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3338,2,1|bld,6.12,0.199416894,3,2,96,98.0,1,12,648.6639304948092,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3339,1,1|bld,6.2,0.639700343,3,3,146,90.0,0,12,653.4349194107608,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3340,1,1|bld,4.960000000000001,0.209659962,1,2,147,90.0,1,12,650.4818569918151,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3341,2,1|bld,5.970000000000001,0.348212733,3,1,205,118.0,0,6,639.9894976330978,0.0,0,0,0.0,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3342,2,1|bld,5.0200000000000005,0.036652921,1,3,229,100.0,1,12,655.2579910364071,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3343,2,1|bld,4.94,0.223014638,1,6,167,122.0,1,6,648.6898087042979,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3344,4,2|val,6.41,0.227348908,4,5,151,96.0,0,12,659.772346412219,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3345,2,1|bld,4.5200000000000005,0.027277046,1,1,248,88.0,1,12,652.4413190127526,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3346,2,1|bld,0.79,0.247629812,1,2,241,77.0,1,6,645.1427137003818,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3347,3,1|bld,5.92,0.225332008,1,3,185,92.0,1,12,658.6248244339382,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3348,2,1|bld,6.26,0.331313324,3,5,104,93.0,0,12,653.9477746740629,0.0,0,0,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3349,3,1|bld,4.390000000000001,0.968763319,3,3,238,104.0,1,12,645.8269080711334,1.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3350,1,1|bld,6.2,0.114307557,1,3,137,96.0,1,12,655.952708371041,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3351,4,2|val,4.550000000000001,0.158945732,1,4,270,86.0,1,6,665.946173877261,0.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3352,1,1|bld,4.92,0.295822185,3,5,101,97.0,1,12,644.5628070849673,0.0,0,0,0.0,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3353,4,2|val,5.640000000000001,0.341716412,1,3,134,108.0,1,12,648.547422073699,0.0,0,0,0.0,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3354,1,1|bld,2.79,0.622465519,1,3,136,87.0,1,12,649.2928656687708,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3355,2,1|bld,4.84,0.826719351,3,4,187,109.0,1,12,646.0314963943214,0.0,0,0,0.0,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3356,3,1|bld,6.9,0.840201066,4,3,96,107.0,0,12,643.099688176723,0.0,0,0,0.0,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3357,4,2|val,3.92,0.683505514,2,6,152,106.0,1,12,651.6546222658906,0.0,0,0,0.0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3358,2,1|bld,6.3500000000000005,0.076509061,3,2,101,103.0,0,12,650.0225462661417,0.0,0,0,0.0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3359,3,1|bld,6.140000000000001,0.612266404,1,6,100,110.0,1,12,648.7422289123048,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3360,3,1|bld,4.67,0.461011481,2,2,126,106.0,1,12,637.5928417801692,0.0,0,0,0.0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3361,3,1|bld,6.11,0.482282179,2,3,125,95.0,1,12,649.2247754961179,0.0,0,0,0.0,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3362,1,1|bld,4.09,0.200906324,2,2,128,109.0,1,12,658.3219029860122,0.0,0,0,0.0,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3363,3,1|bld,6.0600000000000005,0.159925002,1,2,147,93.0,1,12,651.3102949898864,0.0,0,0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3364,2,1|bld,6.6000000000000005,0.336920187,4,6,164,99.0,0,6,682.2605072267876,0.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3365,4,2|val,3.5900000000000003,0.317960584,2,3,260,75.0,1,6,654.7139699572757,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3366,2,1|bld,6.380000000000001,0.162664221,2,4,96,104.0,1,12,650.9843422094762,0.0,0,0,0.0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3367,2,1|bld,5.930000000000001,0.763311555,2,4,98,116.0,1,12,666.4912357777523,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3368,4,2|val,5.1,0.250558207,1,5,209,102.0,0,12,664.7512606529804,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3369,1,1|bld,6.640000000000001,0.543867048,3,6,180,97.0,1,12,648.0200129000496,0.0,0,0,0.0,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3370,1,1|bld,5.43,0.604367879,2,5,99,110.0,1,12,646.2526989748811,0.0,0,0,0.0,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3371,3,1|bld,5.36,0.809754659,2,3,146,109.0,0,12,649.9868965719456,0.0,0,0,0.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3372,4,2|val,3.17,0.397510253,2,3,158,102.0,1,6,637.8446510319308,0.0,0,0,0.0,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3373,3,1|bld,4.3100000000000005,0.883435921,3,3,185,119.0,0,12,648.216553135779,1.0,0,0,0.0,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
